id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
1109764927726641152,mẹ của Dung Rô Xì,991a91,🌹🌹🌹 | RPS 쟌툥/맠툥/젠렌/쿤텐,,https://bit.ly/36q0QfA,24 Mar 2019,3:32 AM,15080,421,42,13598,1251,0,0,https://pbs.twimg.com/profile_images/1247375810522038272/Tk4uGBI-_400x400.jpg,https://pbs.twimg.com/profile_banners/1109764927726641152/1586103898/1500x500
3274486172,Tin Dinh,dinhductin23,,,,10 Jul 2015,6:22 AM,6385,1131,778,1980,4208,0,0,https://pbs.twimg.com/profile_images/619497814624636928/9ntBi1gJ_400x400.jpg,
1688369275,Thanh Niên Tự Do,thanhnientudo,Chia Sẻ Cộng Đồng,,http://thanhnientudo.com,21 Aug 2013,6:38 AM,19378,154,294,17,3173,0,0,https://pbs.twimg.com/profile_images/1019706157114544128/awwDMNkT_400x400.jpg,https://pbs.twimg.com/profile_banners/1688369275/1531951869/1500x500
1336501524,Daibe0,Daibe0,,,,8 Apr 2013,5:23 AM,27,741,27,475,10,0,0,https://pbs.twimg.com/profile_images/3493909653/ba4b6d67408ddaf16fc8cbaa59836ec7_400x400.jpeg,
1963984814,Tu Phuong News,tintuphuong,"News for your day, the great all news coupon share and cheap price, promotion code or scientific and technical information",Vietnam-Ho chi minh-binh thanh,http://tintuphuong.com,15 Oct 2013,9:37 PM,18815,282,176,3,458,0,0,https://pbs.twimg.com/profile_images/378800000603503439/06378eb2fceffb1db4c9b31fc821bde9_400x400.png,https://pbs.twimg.com/profile_banners/1963984814/1456558546/1500x500
1063789258358448128,quan ly kenh bon,KenhLy,,,,17 Nov 2018,5:41 AM,1299,0,7,0,1299,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
1203902163300143104,Thuê Xe máy Bảo An,thuexemaybaoan,"Dịch vụ cho thuê xe máy tại đà nẵng bảo an , uy tín và chất lượng - http://thuexemaybaoan.com/  ( 088 ) 651 2999 14 Nguyễn Thiện Kế, Phước Mỹ, Sơn Trà Đà Nẵng","14 Nguyễn Thiện Kế, Đà Nẵng",http://thuexemaybaoan.com/,8 Dec 2019,9:00 PM,532,1,3,34,28,0,0,https://pbs.twimg.com/profile_images/1225371430931423233/i29Os0hv_400x400.jpg,https://pbs.twimg.com/profile_banners/1203902163300143104/1575867988/1500x500
102679637,ArmWinter,ArmWinter,アーム╹ เจนนิษฐ์ยืน 1╹ โอชิ:น้องมิวนิค น้องเนย╹ #JennisBNK48 #MewnichBNK48 #NoeyBNK48 #YoonA #Jessica #Taeyeon #iOS #Netflix #AppleTV+ ╹ ผู้ใช้ภาษาญี่ปุ่น ╹,Kyoto,http://Instagram.com/armwinter,7 Jan 2010,5:33 AM,113832,83,677,1945,7567,0,0,https://pbs.twimg.com/profile_images/817645520877256705/I75P44Qg_400x400.jpg,https://pbs.twimg.com/profile_banners/102679637/1483774692/1500x500
124976306,Tâm Thức Việt Nam,TamThucVN,"Tâm Thức Việt Nam - Kiến Thức - Thông Tin - Nơi có những bài vở tin tức cần thiết, hữu ích. Nơi gặp gỡ của những tấm lòng tha thiết với tương lai Việt Nam",,http://www.tamthucviet.com,21 Mar 2010,12:09 AM,1567,13,1919,0,2,0,0,https://pbs.twimg.com/profile_images/773608776/ttvn_400x400.jpg,
198061027,Tin Quảng Bình,TinQuangBinh,Thông tin mọi mặt từ Quảng Bình,,http://tinquangbinh.com,3 Oct 2010,12:02 AM,52459,8,254,0,45300,0,0,https://pbs.twimg.com/profile_images/490385270605234176/aZMbynMz_400x400.jpeg,https://pbs.twimg.com/profile_banners/198061027/1405751947/1500x500
1529625636,👸🏻,yanjunsmango,love lin yanjun for 10000 years 💙💓 jay chou everlasting love 💜 sehun ultimate bias,,,18 Jun 2013,9:09 PM,205073,106,985,3158,21800,0,0,https://pbs.twimg.com/profile_images/1243242301880537088/gyzvL9rq_400x400.jpg,https://pbs.twimg.com/profile_banners/1529625636/1574483162/1500x500
981854105181147136,TRAN KHANH DINH,TRANKHANHDINH1,",... I am a scientist (biochemist), I have retired. I make liquid fertilizer to provide nutrients for plants. I wish everyone good relations with me and good",,,5 Apr 2018,4:20 AM,1677,1953,73,732,14,0,0,https://pbs.twimg.com/profile_images/981855047888678914/JHX00UVH_400x400.jpg,https://pbs.twimg.com/profile_banners/981854105181147136/1522993031/1500x500
952119852,Akinsola Akanmu Opeyemi (Omo_akin),Omo_akin_Nobody,"Mechanical Engr|Peace|Honesty. I am just an Engineer to fix your loss connection, I am just me,I have been trying to be Loyal to myself no matter the situation",,,16 Nov 2012,9:53 AM,2755,1617,447,1611,25,0,0,https://pbs.twimg.com/profile_images/1218343420143579137/s9PQI4iG_400x400.jpg,https://pbs.twimg.com/profile_banners/952119852/1579310681/1500x500
1233410782991224832,Tien Truong,TienTru31915730,,,,28 Feb 2020,7:17 AM,14,11,0,10,0,0,0,https://pbs.twimg.com/profile_images/1247177547986558976/yQFlk4I2_400x400.jpg,
739718586332106752,Forexproxenter.com,ForexProCenter,https://tradeboxx.net/  https://forexprocenter.com/ ,,http://forexprocenter.com/,6 Jun 2016,12:20 AM,2277,47,46,13,1096,0,0,https://pbs.twimg.com/profile_images/1224277035368890368/b8F7oJL5_400x400.jpg,https://pbs.twimg.com/profile_banners/739718586332106752/1518686558/1500x500
128720753,Lắp mạng FPT Thái Nguyên,normal_ph,"lắp mạng internet, truyền hình tại phú lương và Thái nguyên 0398 111 700",,https://www.xn--fptthinguyn-o7a6j.vn/,1 Apr 2010,5:49 PM,919,1747,1115,1,213,0,0,https://pbs.twimg.com/profile_images/896933865155043329/Uj2GylDN_400x400.jpg,https://pbs.twimg.com/profile_banners/128720753/1557790075/1500x500
1246768772175638528,Flower109,Flower1099,vision,,,5 Apr 2020,4:57 AM,3,4,0,0,1,0,0,https://pbs.twimg.com/profile_images/1246772719036674048/ziW7XqTj_400x400.jpg,
1015107532585517057,tin nổi bật,tinnibt1,,,,5 Jul 2018,10:37 PM,1501,4,12,0,1501,0,0,https://pbs.twimg.com/profile_images/1015109915491397632/Vku7Xv9J_400x400.jpg,
2489303635,CAOQUANGMINH,CAOQUANGMINH,,,,10 May 2014,9:53 PM,645,130,21,62,372,0,0,https://pbs.twimg.com/profile_images/847634279093813249/M0zJ15SG_400x400.jpg,https://pbs.twimg.com/profile_banners/2489303635/1488860523/1500x500
1240687556745768960,Khucamdia.com,KhucamdiaC,"http://Khucamdia.com  - Tin tức nhanh, tỷ lệ chuẩn",,,19 Mar 2020,10:12 AM,14,181,2,4,0,0,0,https://pbs.twimg.com/profile_images/1241671976806047745/ymk04dXS_400x400.jpg,https://pbs.twimg.com/profile_banners/1240687556745768960/1584873843/1500x500
1207250314761424897,huenews,huenewsnet,Tổng hợp tin tức Huế 24h,"Thừa Thiên Huế, Việt Nam",http://huenews.net,18 Dec 2019,2:44 AM,134,1,7,0,3,0,0,https://pbs.twimg.com/profile_images/1231980296452444162/ATVnVzoe_400x400.jpg,https://pbs.twimg.com/profile_banners/1207250314761424897/1577416061/1500x500
68137413,Thoi Moi Canada,thoimoi,Thoi Moi Canada is newspaper company distributing a wide variety of news and information to the Vietnamese community in GTA.,"Toronto, Ontario, Canada",http://www.thoimoi.com,23 Aug 2009,5:51 AM,2971,48,69,14,1971,0,0,https://pbs.twimg.com/profile_images/708222380/smallogo_400x400.png,https://pbs.twimg.com/profile_banners/68137413/1457650269/1500x500
1067778009459900416,phong,phong09904456,,,,28 Nov 2018,5:51 AM,1272,0,4,0,1272,0,0,https://pbs.twimg.com/profile_images/1067779635377631233/ayVgR2ij_400x400.jpg,https://pbs.twimg.com/profile_banners/1067778009459900416/1543413508/1500x500
1240636771324399617,Viothings,viothings,Cập nhật tin tức công nghệ liên tục,,,19 Mar 2020,6:50 AM,322,1,5,1,150,0,0,https://pbs.twimg.com/profile_images/1240637360141811712/WncjmxWo_400x400.jpg,
1249025567963271168,Biệt thự The Phoenix Garden,ThePhoenixGarde,The Phoenix Garden - Khu đô thị sinh thái cao cấp Đan Phượng. Hotline tư vấn mua bán biệt thự The Phoenix Garden 0909.61.3696 ( Trần Ngọc Tuyền),"Đan Phượng, Hà Nội",http://tranngoctuyen.com/bietthuthephoenixgarden.html,11 Apr 2020,10:24 AM,11,38,2,1,11,0,0,https://pbs.twimg.com/profile_images/1249026447206834176/O3KAw4k__400x400.jpg,https://pbs.twimg.com/profile_banners/1249025567963271168/1586626593/1500x500
3487808317,minh quân,lmq60,,,,7 Sep 2015,6:26 PM,548,58,6,16,0,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
1248905965027479552,Ánh,nh08487022,,,,11 Apr 2020,2:29 AM,3,1,0,2,0,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
1148784621951188992,Feedviec.com,feedviec_com,The career from suitable culture,,https://feedviec.com,9 Jul 2019,7:42 PM,71,44,21,3,0,0,0,https://pbs.twimg.com/profile_images/1228136003493220356/bJ-yyNH-_400x400.jpg,https://pbs.twimg.com/profile_banners/1148784621951188992/1582175689/1500x500
1111382994764259328,Võ Trọng,VTrng96528638,,"Bình Dương, việt nam",,28 Mar 2019,2:42 PM,124,4,1,3,124,0,0,https://pbs.twimg.com/profile_images/1111385281037389824/VGfYYqx__400x400.png,
848110410339196928,Web Trẻ Thơ,webtretho123,,,http://webtretho.hol.es,1 Apr 2017,2:50 AM,2465,20,402,0,2459,0,0,https://pbs.twimg.com/profile_images/848110816846946304/FNVGxnTo_400x400.jpg,https://pbs.twimg.com/profile_banners/848110410339196928/1491040422/1500x500
1075626989808205824,Balloonbubble,celanobot,Sexy bottom Hanoi,,,19 Dec 2018,9:40 PM,131,54,2613,98,20,0,0,https://pbs.twimg.com/profile_images/1192642418983653376/Ue_jwqH__400x400.jpg,https://pbs.twimg.com/profile_banners/1075626989808205824/1545285982/1500x500
1202143895938723845,Di Sản Tràng An,TrangAnVN,Di sản thể giới kép duy nhất của Việt Nam và Đông Nam Á,"Ninh Binh, Viet Nam",http://disantrangan.vn/,4 Dec 2019,12:33 AM,161,93,22,103,138,0,0,https://pbs.twimg.com/profile_images/1212185044896272384/R6SRmrMW_400x400.jpg,https://pbs.twimg.com/profile_banners/1202143895938723845/1577108458/1500x500
2836130972,Thuoc Kich Duc,thuockichduc,Thuoc Kich Duc - http://thuockichduc.tctedu.com ,Ha Noi,http://thuockichduc.tctedu.com/,30 Sep 2014,9:18 PM,10930,4,156,0,10900,0,0,https://pbs.twimg.com/profile_images/517166821258969088/bFzyNpUD_400x400.jpeg,https://pbs.twimg.com/profile_banners/2836130972/1412137164/1500x500
898445781207625728,Công nghệ,thonticon,Tin tức mới nhất về công nghệ từ các trang web hàng đầu.,,https://thonticon.blogspot.com/,18 Aug 2017,12:25 AM,21367,75,678,6,1,0,0,https://pbs.twimg.com/profile_images/898471306538041344/AQGoEN85_400x400.jpg,
169805840,Phi Long và Đồng Đội,philong58,"Cầm - Kỳ - Thi - Họa; Truyện Bờ-lốc truyền kỳ; Phim phụ đề tiếng Việt: Trên từng cây số, Cánh buồm đỏ thắm...; Chương trình me() - Dịch tự động, miễn phí.",,http://philong58.blogspot.com,22 Jul 2010,10:55 PM,54371,10024,9619,1,225,0,0,https://pbs.twimg.com/profile_images/1312239736/dao_hoa_daochu_twitter_400x400.png,https://pbs.twimg.com/profile_banners/169805840/1519890312/1500x500
1242276688244797440,Nguyễn Thị Hải Lý,NguynThHiL5,Tìm gì giữa chốn trần gian Dạ thưa tìm chút bình an đủ rồi!,,,23 Mar 2020,7:27 PM,4,12,6,5,4,0,0,https://pbs.twimg.com/profile_images/1242277441906696193/bBnBiyoC_400x400.jpg,https://pbs.twimg.com/profile_banners/1242276688244797440/1585019894/1500x500
2191947710,vebinh142,vebinh142,,,,13 Nov 2013,12:58 AM,1866,259,34,157,68,0,0,https://pbs.twimg.com/profile_images/378800000858180809/4aZgQmhe_400x400.jpeg,
1248614113866997767,ttdat106@gmail.com,ttdat106,,,,10 Apr 2020,7:09 AM,3,4,0,3,3,0,0,https://pbs.twimg.com/profile_images/1248615675079229440/9CVvJZaA_400x400.jpg,
1246375252189298688,Make money online,BuckTuyen,make money online is easy,,,4 Apr 2020,2:53 AM,34,417,43,3,11,0,0,https://pbs.twimg.com/profile_images/1247347792407711744/pvW5lljq_400x400.jpg,https://pbs.twimg.com/profile_banners/1246375252189298688/1586399656/1500x500
1236846034401124357,Shark Tank Viet Nam,VNSharkTank,Shark Tank là chương trình truyền hình thực tế thuộc bản quyền của SONY PICTURES. Chương trình truyền cảm hứng có các người chơi là doanh nhân khởi nghiệp,Viet Nam,http://sharktankvietnam.com.vn,8 Mar 2020,7:47 PM,20,4,5,0,3,0,0,https://pbs.twimg.com/profile_images/1237239868889001984/vlKvY8i8_400x400.jpg,https://pbs.twimg.com/profile_banners/1236846034401124357/1583815947/1500x500
1058900200079519745,Taiwanliving,Taiwanliving1,,,http://cuocsongdailoan.net/,3 Nov 2018,6:54 PM,347,15,7,1,334,0,0,https://pbs.twimg.com/profile_images/1223150979723317249/4bk-DGRq_400x400.jpg,https://pbs.twimg.com/profile_banners/1058900200079519745/1541300779/1500x500
1623373254,Amanda,AmandaaDorr,Habitante de um lar sem muros ✨ Jornalismo. Guardiões do Vale.,Rio Grande do Sul,http://Instagram.com/AmandaaDorr,26 Jul 2013,9:58 AM,35457,650,709,6976,64,0,0,https://pbs.twimg.com/profile_images/1186864548504047616/gG5awH99_400x400.jpg,https://pbs.twimg.com/profile_banners/1623373254/1556852573/1500x500
14863205,minh duc,havinhduy,never stop dreaming,HCM city,http://worldline.technology,21 May 2008,6:34 PM,6767,1600,360,112,454,0,0,https://pbs.twimg.com/profile_images/1558914262/Duy_400x400.jpg,https://pbs.twimg.com/profile_banners/14863205/1555466288/1500x500
293400206,KUEM PRO,bienthuy1987,"A bit much, a bit clutter. A little mind wandering realms of memory",Vietnamese,http://vn.360plus.yahoo.com/bienthuy1987,5 May 2011,1:46 AM,187,150,16,67,114,0,0,https://pbs.twimg.com/profile_images/1247532692494667777/nu_GuYXu_400x400.jpg,https://pbs.twimg.com/profile_banners/293400206/1586271172/1500x500
818505610694131713,WhereWeGoOneWeGoAll⭐️⭐️⭐️,NiciLovelady,"When I change the way I look at things, the things I look at change. Constitutionalists  #WWG1WGA #IAmTheNRA #Q #QAnon #DigitalSoldier #GreatAwakening",Texas,http://qmap.pub,9 Jan 2017,9:11 AM,40296,1536,1913,87470,2766,0,0,https://pbs.twimg.com/profile_images/1081363641008500737/1-3bR4Bz_400x400.jpg,https://pbs.twimg.com/profile_banners/818505610694131713/1586729397/1500x500
1535952667,az715,az7151,,,,21 Jun 2013,12:05 AM,8069,32,74,46,7188,0,0,https://pbs.twimg.com/profile_images/558160618499227648/66RTVBxs_400x400.jpeg,
1027835279535534080,ThanhNgan,ThanhNg03485656,,,,10 Aug 2018,1:33 AM,2357,1,9,0,2310,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
850164834,Chính Luận,chinhluan,,,http://www.chinhluanvn.com/,27 Sep 2012,5:08 PM,16280,0,156,0,5,0,0,https://pbs.twimg.com/profile_images/1248819741529198594/Vm2ll65O_400x400.jpg,https://pbs.twimg.com/profile_banners/850164834/1357537247/1500x500
1248202289061322753,Krystal,Krystal03052238,eating much doing more,,,9 Apr 2020,3:53 AM,2,20,1,10,0,0,0,https://pbs.twimg.com/profile_images/1248202714175037441/3fvbaol5_400x400.jpg,
790557122387779584,dear my dear,7Meinmei,twisted personality,,https://meinmei.wordpress.com/,24 Oct 2016,7:14 AM,11204,39,42,3888,1545,0,0,https://pbs.twimg.com/profile_images/1236493204771368960/CAihTi8l_400x400.jpg,https://pbs.twimg.com/profile_banners/790557122387779584/1583637930/1500x500
815477882541572098,phunucamau@gmail.com,phunucm,Nghiên cứu Văn hoá học; Nguyên cán bộ Đoàn Hội,,http://hoiphunu.camau.gov.vn,1 Jan 2017,12:40 AM,170,535,16,428,126,0,0,https://pbs.twimg.com/profile_images/886906056391049216/2o6OTntv_400x400.jpg,https://pbs.twimg.com/profile_banners/815477882541572098/1508225949/1500x500
1132537006200803328,phanthiminhdan1974,phanthiminhdan1,Thẳng thắn.,,,25 May 2019,11:40 PM,38,7,4,1,37,0,0,https://pbs.twimg.com/profile_images/1132537821606977537/AZNTrSQh_400x400.jpg,
1125396999769968640,Tapchicoin24h.com - Tin tức về tiền điện tử 24h,tapchicoin24h,"Blog cập nhật tin tức mới nhất về tiền ảo, Blockchain và Bitcoin. Review chi tiết nhất về các dự án. Facebook Page: https://www.facebook.com/tapchicoin24h/ ",,https://tapchicoin24h.com/,6 May 2019,6:48 AM,413,9,56,1,297,0,0,https://pbs.twimg.com/profile_images/1185793519555760128/GJZ6tMm9_400x400.jpg,https://pbs.twimg.com/profile_banners/1125396999769968640/1557150891/1500x500
1210211281258479616,hội máy bay Sài Gòn,hoimaybaysaigon,zalo: 0335016281 tuyển phi công trẻ uy tín thưởng cao #mbbg #tuyenphicongtre #mbbguytin #mbbgdam,,,26 Dec 2019,6:50 AM,95,6,1561,73,60,0,0,https://pbs.twimg.com/profile_images/1210239600637046784/gD9YzkOW_400x400.jpg,https://pbs.twimg.com/profile_banners/1210211281258479616/1586193543/1500x500
577771414,Hai,haiat83,,,,11 May 2012,10:39 PM,1076,21,2,1,270,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
2325580410,tienthanhfs,0967561008,,,,3 Feb 2014,6:47 AM,5,10,0,3,0,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
976364467167440896,Jessy Nguyen77.dn,JessyNguyen11,🐍💕💕😄,Việt Nam,,21 Mar 2018,12:46 AM,5093,118,168,36228,4189,0,0,https://pbs.twimg.com/profile_images/1247454566762680320/KTugm0hD_400x400.jpg,https://pbs.twimg.com/profile_banners/976364467167440896/1580659711/1500x500
251173601,Doovawn,doovawn,"“Giờ đây, tôi hiểu rằng số mệnh của tôi không phải là sinh ra trên thế giới này để nghỉ ngơi vào lúc cuối đời”. Fidel Castro",,,12 Feb 2011,7:58 AM,178,38,44,39,127,0,0,https://pbs.twimg.com/profile_images/1157450822004948994/zO6CQW0j_400x400.jpg,
2398622954,Ngọc Huy,huyvideo,"Quay phim, Dựng phim, chụp hình, Album cưới, chuyển băng sang DVD, VCD",0908057906,http://huyha.net,19 Mar 2014,5:27 PM,31677,17,54,1,969,0,0,https://pbs.twimg.com/profile_images/446465429720924160/mAv2iot4_400x400.jpeg,https://pbs.twimg.com/profile_banners/2398622954/1398048688/1500x500
964410365239992320,trung tam ho tro khach du lich vung tau,trungtamhotrovt,,,,16 Feb 2018,12:05 AM,52,0,5,1,41,0,0,https://pbs.twimg.com/profile_images/965499245078790145/rUKBzUft_400x400.jpg,
1234298673426616320,Nht,Nht54939918,,,,1 Mar 2020,6:05 PM,1,10,0,0,1,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
4101466290,Điểm tin công nghệ - TechSign.in,techsigninVN,"Kênh Twitter chính thức của trang công nghệ http://www.techsignin.com . Rất mong mọi người quan tâm, theo dõi và kết bạn",,https://www.techsignin.com,2 Nov 2015,4:02 AM,7251,2,193,12,4,0,0,https://pbs.twimg.com/profile_images/665787223489441793/S6uJsYaz_400x400.png,https://pbs.twimg.com/profile_banners/4101466290/1447597068/1500x500
1232223106325856256,dungsenf123,dungsenf123,,,,25 Feb 2020,12:38 AM,1,6,0,0,0,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,
1174185502896992257,"dangkhoa07,,",angkhoa071,,,http://www.dangkhoa.net,17 Sep 2019,9:58 PM,20,341,41,11,0,0,0,https://pbs.twimg.com/profile_images/1248299000546988032/dZwPELFd_400x400.jpg,https://pbs.twimg.com/profile_banners/1174185502896992257/1586450884/1500x500
3828487696,Nghia Nguyen,NghiaNg79265374,Thin  man  Love and Sex is a precious gift of nature from God Enjoy it Share it,,,30 Sep 2015,4:34 PM,521,154,29,871,102,0,0,https://pbs.twimg.com/profile_images/819986248605507585/nFpjdiXL_400x400.jpg,https://pbs.twimg.com/profile_banners/3828487696/1490444000/1500x500
895240955795709952,Dung Phung,thannong_net,CEO at Than Nong Limited,,http://thannong.net,9 Aug 2017,4:10 AM,1635,63,8,7,361,0,0,https://pbs.twimg.com/profile_images/957632822025510913/Kxxt7-K6_400x400.jpg,https://pbs.twimg.com/profile_banners/895240955795709952/1517152430/1500x500
2512641504,Lộc Trần Thanh,lc_thanh,,Viet Nam,,21 May 2014,6:48 AM,28931,3192,7767,22,10,0,0,https://pbs.twimg.com/profile_images/885406985302167552/Xy_d2pU2_400x400.jpg,https://pbs.twimg.com/profile_banners/2512641504/1499932478/1500x500
1221978202857340928,Bui Tu An,BuiTuAn24426059,Tôi là một cựu giáo viên từ trước 1975. Hiện tại đang tiếp tục phần cuối đời bằng con đường làm từ thiện. Cơ quan Phước Thiện Đạo Cao Đài là nơi tôi giúp việc.,,,27 Jan 2020,6:08 PM,19,9,5,8,8,0,0,https://pbs.twimg.com/profile_images/1221978786448592897/qJb7KX6Q_400x400.jpg,
1023410417433890817,BH_Manh_2094,bhmanh22,I love Nutrition _ I wanna be the Nutritionist,,,28 Jul 2018,8:30 PM,26,43,3,39,5,0,0,https://pbs.twimg.com/profile_images/1023410861078020098/5FAOxd_6_400x400.jpg,https://pbs.twimg.com/profile_banners/1023410417433890817/1532835353/1500x500
1244176189196926978,Bảo Giang,BaGiang55450875,,,,29 Mar 2020,1:15 AM,77,89,3,135,6,0,0,https://pbs.twimg.com/profile_images/1244235449767354369/SPRpnPY5_400x400.jpg,
1241875655299481601,Thanhdong,Thanhdo27969828,Single,,,22 Mar 2020,4:54 PM,22,44,3,295,0,0,0,https://pbs.twimg.com/profile_images/1246272606803615745/68Ppi_4n_400x400.jpg,https://pbs.twimg.com/profile_banners/1241875655299481601/1585396848/1500x500
1156211790981713922,Video Báo Việt Nam,videobaovietnam,"Tin tức Việt Nam| Tin nhanh | Tin mới nhất trong ngày cập nhật liên tục 24h Tin mới nhất trong ngày, tin nhanh 24h về đời sống, pháp luật, xã hội, thời sự","Hanoi Vietnam Hà Nội, Việt Nam",https://www.youtube.com/channel/UCp7GJLaeUdxCarH0RviPFvA?sub_confirmation=1,30 Jul 2019,7:35 AM,20168,59,362,24,20200,0,0,https://pbs.twimg.com/profile_images/1179742899468005377/SS5Rl42v_400x400.jpg,https://pbs.twimg.com/profile_banners/1156211790981713922/1564497571/1500x500
80298155,Đài Tiếng Nói Hoa Kỳ,VOATiengViet,Official VOA Vietnamese Twitter,Washington DC,http://www.voatiengviet.com,6 Oct 2009,6:12 AM,82717,1420,24410,1,41100,0,1,https://pbs.twimg.com/profile_images/1182328522897051648/iGRSrCRQ_400x400.jpg,https://pbs.twimg.com/profile_banners/80298155/1570724061/1500x500
1248218506094694402,Agbo Iroyin,AgboIroyin,"Nibi le o ti ri iroyin ni ede Yoruba to gbamuse, ti o si si tabi sugbon ninu re",Lagos,https://www.agboiroyin.com,9 Apr 2020,4:58 AM,23,74,3,0,22,0,0,https://pbs.twimg.com/profile_images/1249063776290291712/MPVN9P0f_400x400.jpg,https://pbs.twimg.com/profile_banners/1248218506094694402/1586635001/1500x500
858145989118623744,ANDY NGUYEN,AndynguyenTX,Tin Tức nước Mỹ và Chia sẻ Cuộc Sống với giải trí ở Mỹ qua YouTube.   Take Care All!!  Travel & events.,,,28 Apr 2017,7:28 PM,4070,480,349,907,2782,0,0,https://pbs.twimg.com/profile_images/1210064248069591040/qeu1No_V_400x400.jpg,https://pbs.twimg.com/profile_banners/858145989118623744/1577322722/1500x500
14663361,Rob,robcmyk,DJ and sometime applier of paint to things. Utica.Rochester.  music:,,,5 May 2008,12:02 PM,2909,247,89,38,67,0,0,https://pbs.twimg.com/profile_images/1355272444/26706_528682055317_55600312_31326249_3757597_n_400x400.jpg,
1248143462299570182,NoisyMan,NoisyMan8,I'm DJ from the country that dancing is illegal!,Tehran,http://Soundcloud.com/djnoisyman,9 Apr 2020,12:00 AM,8,23,4,0,0,0,0,https://pbs.twimg.com/profile_images/1248144981845356544/oNjFQ00l_400x400.jpg,https://pbs.twimg.com/profile_banners/1248143462299570182/1586416416/1500x500
145146764,Ameer Hamza,mameerhamza,"Research Student, Lecturer, Motivationalist | MS Computer Science in 2016 |#Info_Sec #Sec_Measurement_Analytics",Pakistan,https://www.linkedin.com/in/ameer-hamza-638295108,17 May 2010,11:49 PM,80,228,28,74,11,0,0,https://pbs.twimg.com/profile_images/1203338062543179776/wPP_XJUg_400x400.jpg,https://pbs.twimg.com/profile_banners/145146764/1577464750/1500x500
748016383129174020,fuioy,kuojounuo,,,,28 Jun 2016,9:52 PM,3370,44,8,1,2463,0,0,https://pbs.twimg.com/profile_images/748019136366796800/u-ibWqII_400x400.jpg,
936062444899729408,Christy Nguyen,Christy181180,,"Huntington Beach, CA",,29 Nov 2017,6:40 PM,187,98,12,109,134,0,0,https://pbs.twimg.com/profile_images/1131090431574302721/9w_8wYCE_400x400.jpg,https://pbs.twimg.com/profile_banners/936062444899729408/1558507949/1500x500
1109594217645514752,🇻🇳KARIOKA🇻🇳,Carioca553,- A estratégia é mais importante que a força. Gaúcho de nascimento e carioca de coração.,,http://am.br,23 Mar 2019,4:14 PM,25592,116,230,31920,1035,0,0,https://pbs.twimg.com/profile_images/1197520591189954560/ntPsfbVd_400x400.jpg,https://pbs.twimg.com/profile_banners/1109594217645514752/1569362943/1500x500
1886830375,Cạn Lời Với Đời,Maso_VN,biết mình ko biết mới là biết......,Ha Noi,,20 Sep 2013,7:56 AM,764,1308,72,865,41,0,0,https://pbs.twimg.com/profile_images/499844768369606656/s2PGO-NU_400x400.jpeg,
898878484109418496,Peterle,Peterle76271967,,,,19 Aug 2017,5:05 AM,151,68,1,8,150,0,0,https://pbs.twimg.com/profile_images/963220926174081024/9t0jHqEY_400x400.jpg,
1205829571146158081,KU89,KU89vn,"Casino Online ,Nhà Cái Uy Tín  Sign In : http://ku89.vn/ ",Philippines,http://www.ku89.vn/,14 Dec 2019,4:39 AM,197,12,16,14,11,0,0,https://pbs.twimg.com/profile_images/1205829669129375744/v0GCVrzQ_400x400.jpg,https://pbs.twimg.com/profile_banners/1205829571146158081/1576327572/1500x500
1238519311360094208,H520,H5209,,,,13 Mar 2020,10:36 AM,3608,48,105,3196,1220,0,0,https://pbs.twimg.com/profile_images/1245209948176310272/uk1xhgkd_400x400.jpg,
1190472633407590400,hoai an Do trong,hoaianDotrong1,là một nhiếp ảnh ở Vũng Tàu Việt Nam,,,1 Nov 2019,8:36 PM,4,4,4,1,3,0,0,https://pbs.twimg.com/profile_images/1190473101701713921/ugYAzcFf_400x400.jpg,
1228962211550261248,VyVy,VyVy51053971,,,,16 Feb 2020,12:40 AM,99,66,14,400,57,0,0,https://pbs.twimg.com/profile_images/1249011563819720704/GbfFu43y_400x400.jpg,https://pbs.twimg.com/profile_banners/1228962211550261248/1585654125/1500x500
210742303,Ly thai Quoc,lythaiquoc,,,http://www.youtube.com/watch?v=tsB-bOJEwtw,1 Nov 2010,12:47 AM,14520,536,756,138,4271,0,0,https://pbs.twimg.com/profile_images/1665533882/77_400x400.jpg,
1193424582348169216,Hàn Trạc Giang,HanTracGiang,Đôi lúc có những nốt lặng làm lòng ta càng xao động nhiều hơn ❤️,,,9 Nov 2019,11:06 PM,58,93,12,674,11,0,0,https://pbs.twimg.com/profile_images/1193425080899883008/MdhmSAfz_400x400.jpg,https://pbs.twimg.com/profile_banners/1193424582348169216/1573369730/1500x500
